imdb_title_id,Mystery,Thriller,Action,Adventure,Horror,Crime,Drama,Comedy,War,Romance,Fantasy,SciFi,Family,Biography,Music,Western,Animation,History,Sport,Film-Noir
tt0242593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0242653,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0242716,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
tt0242746,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0242798,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0242888,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0242953,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0242998,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0243017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0243036,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0243133,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0243155,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0243222,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0243327,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0243415,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0243428,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0243508,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0243554,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0243575,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0243585,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0243595,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0243609,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0243650,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0243652,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0243655,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0243736,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0243759,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
tt0243885,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0243904,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0243907,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0243931,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0244000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0244094,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0244098,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0244099,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0244216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0244244,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0244417,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
tt0244437,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
tt0244452,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0244479,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0244521,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0244706,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0244709,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
tt0244730,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0244782,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0244786,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0244808,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0244941,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0244970,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0245090,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0245095,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0245115,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0245120,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0245171,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0245317,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0245341,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0245350,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0245356,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0245400,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0245479,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0245501,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0245522,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0245562,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0245567,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0245573,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0245634,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0245674,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0245686,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0245724,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0245803,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
tt0245844,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0245866,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0245891,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0246000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0246002,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
tt0246037,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0246072,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0246108,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0246134,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0246157,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0246228,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0246231,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0246404,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0246460,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0246464,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0246500,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0246544,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0246578,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0246592,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0246628,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0246677,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0246719,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0246880,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0246890,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0246894,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0246989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0247133,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tt0247196,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
tt0247199,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0247254,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0247303,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0247425,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0247427,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0247444,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0247512,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0247527,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0247638,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
tt0247745,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0247823,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0248169,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0248180,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0248190,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
tt0248535,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0248640,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0248661,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0248667,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0248742,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0248845,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0249082,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0249153,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0249172,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0249218,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0249443,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0249478,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0249498,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0249506,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0249511,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0249516,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0249538,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0249846,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0249892,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0250067,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0250081,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0250202,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0250224,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0250274,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0250282,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0250292,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0250310,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0250323,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0250347,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0250371,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0250468,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0250485,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0250494,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0250613,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0250617,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0250625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0250636,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0250687,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0250698,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0250716,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0250720,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0250797,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0251005,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0251031,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0251057,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0251075,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
tt0251110,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0251114,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0251127,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0251160,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0251163,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
tt0251179,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0251300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0251308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0251369,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0251370,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0251582,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0251677,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0251696,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0251736,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0251744,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0251901,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0251951,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
tt0252028,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0252076,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0252223,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0252225,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0252266,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0252480,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0252501,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0252503,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0252684,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0252866,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0253056,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0253063,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0253114,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0253126,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0253335,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0253394,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0253486,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0253556,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0253586,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0253700,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0253754,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0253798,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0253867,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0254099,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0254199,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
tt0254617,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0254626,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0254688,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0255055,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0255312,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0255653,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0255702,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0255797,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0255798,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
tt0255819,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0255820,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
tt0256083,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0256150,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
tt0256155,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0256276,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0256341,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0256359,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0256374,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0256378,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
tt0256380,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
tt0256415,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0256524,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0256535,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0256856,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0257019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0257044,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0257076,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0257099,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0257106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0257360,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0257510,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0257516,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0257568,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0257721,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0257750,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0257756,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0258000,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0258038,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0258068,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0258100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0258153,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
tt0258247,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0258273,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0258463,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0258470,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0258854,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0258877,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0258967,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0259017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0259054,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0259218,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0259288,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0259308,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0259324,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0259386,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0259446,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0259484,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0259497,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0259516,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0259567,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0259675,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0259711,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
tt0259822,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0259974,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0260216,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0260320,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
tt0260440,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0260481,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0260695,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0260746,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0260758,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0260866,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0260924,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0261066,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0261199,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0261289,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0261392,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0261537,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0261575,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0261652,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0261755,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0261983,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0261992,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0262221,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
tt0262396,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0262411,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
tt0262432,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0262462,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0262911,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0263265,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
tt0263386,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0263488,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0263671,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0263728,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0263757,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0263971,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
tt0264150,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0264323,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0264355,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0264365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0264395,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
